order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,age_group,delivery_speed,gross_amount,discount_amount,net_revenue,net_profit,is_unprofitable
O109505,C17168,P229911,Grocery,13.1,0.0,1,UPI,2024-02-17,5,South,0,13.1,4.42,-3.37,33,Male,26-35,Standard (4-7 days),13.1,0.0,13.1,-3.37,1
O109506,C13644,P219098,Electronics,362.34,0.0,1,PayPal,2024-12-02,7,West,0,362.34,9.31,34.17,45,Male,36-50,Standard (4-7 days),362.34,0.0,362.34,34.17,0
O109507,C16413,P207408,Home,15.01,0.0,2,Debit Card,2024-09-25,3,North,0,30.02,5.69,2.72,28,Male,26-35,Fast (1-3 days),30.02,0.0,30.02,2.72,0
O109508,C11203,P216679,Toys,20.5,0.0,1,Credit Card,2024-04-20,5,Central,0,20.5,4.46,3.74,69,Male,65+,Standard (4-7 days),20.5,0.0,20.5,3.74,0
O109509,C11759,P203533,Sports,126.51,0.2,4,COD,2025-07-10,4,West,0,404.83,8.41,113.04,38,Female,36-50,Standard (4-7 days),506.04,101.21000000000004,404.83,113.04,0
O109510,C12565,P204140,Grocery,32.72,0.1,2,Credit Card,2024-04-15,5,West,0,58.9,5.51,-0.8,66,Female,65+,Standard (4-7 days),65.44,6.539999999999999,58.9,-0.8,1
O109511,C13174,P236810,Electronics,451.12,0.0,2,UPI,2025-05-02,5,East,0,902.24,9.28,98.99,63,Male,51-65,Standard (4-7 days),902.24,0.0,902.24,98.99,0
O109512,C13081,P226618,Toys,15.03,0.05,2,Credit Card,2023-11-27,4,Central,0,28.56,5.26,6.16,22,Male,18-25,Standard (4-7 days),30.06,1.5,28.56,6.16,0
O109513,C12630,P220654,Toys,39.75,0.0,1,Credit Card,2024-04-28,5,East,0,39.75,6.73,9.17,45,Female,36-50,Standard (4-7 days),39.75,0.0,39.75,9.17,0
O109514,C13161,P230775,Toys,10.59,0.0,1,Credit Card,2025-09-04,4,South,0,10.59,3.96,0.28,63,Other,51-65,Standard (4-7 days),10.59,0.0,10.59,0.28,0
O109515,C14321,P240501,Beauty,50.4,0.2,1,UPI,2024-03-14,5,West,0,40.32,4.52,13.62,29,Male,26-35,Standard (4-7 days),50.4,10.079999999999998,40.32,13.62,0
O109516,C10669,P214676,Electronics,653.76,0.0,1,Wallet,2023-10-30,5,West,0,653.76,10.57,67.88,43,Female,36-50,Standard (4-7 days),653.76,0.0,653.76,67.88,0
O109517,C15859,P206005,Beauty,25.67,0.05,1,Debit Card,2025-01-25,4,West,0,24.39,5.09,5.89,38,Female,36-50,Standard (4-7 days),25.67,1.2800000000000011,24.39,5.89,0
O109518,C15012,P205870,Home,65.64,0.0,1,Debit Card,2025-04-09,5,East,0,65.64,6.4,11.98,23,Female,18-25,Standard (4-7 days),65.64,0.0,65.64,11.98,0
O109519,C16269,P203904,Beauty,24.92,0.0,1,PayPal,2025-05-25,3,Central,0,24.92,5.0,6.21,54,Male,51-65,Fast (1-3 days),24.92,0.0,24.92,6.21,0
O109520,C17099,P248235,Sports,242.4,0.05,1,Credit Card,2025-06-08,4,Central,0,230.28,9.4,59.68,59,Male,51-65,Standard (4-7 days),242.4,12.120000000000005,230.28,59.68,0
O109521,C17376,P211973,Beauty,27.8,0.15,1,UPI,2025-08-30,6,East,0,23.63,6.1,4.53,48,Female,36-50,Standard (4-7 days),27.8,4.170000000000002,23.63,4.53,0
O109522,C13168,P246976,Fashion,95.11,0.2,1,Debit Card,2025-06-17,5,South,0,76.09,5.24,21.39,33,Male,26-35,Standard (4-7 days),95.11,19.019999999999996,76.09,21.39,0
O109523,C12121,P202261,Beauty,13.35,0.1,1,UPI,2024-02-26,6,North,0,12.02,3.16,2.25,36,Male,36-50,Standard (4-7 days),13.35,1.33,12.02,2.25,0
O109524,C17794,P245813,Electronics,162.37,0.1,3,PayPal,2024-11-05,3,North,1,438.4,10.1,42.51,65,Male,51-65,Fast (1-3 days),487.11,48.710000000000036,0.0,0.0,0
O109525,C15310,P217804,Electronics,146.04,0.0,2,Credit Card,2023-10-31,3,North,0,292.08,8.16,26.89,38,Male,36-50,Fast (1-3 days),292.08,0.0,292.08,26.89,0
O109526,C14078,P223077,Home,98.98,0.15,1,PayPal,2025-01-29,5,East,0,84.13,6.34,17.22,43,Female,36-50,Standard (4-7 days),98.98,14.850000000000009,84.13,17.22,0
O109527,C15801,P247276,Sports,65.62,0.2,2,Credit Card,2024-03-17,4,North,0,104.99,7.46,24.04,59,Female,51-65,Standard (4-7 days),131.24,26.250000000000014,104.99,24.04,0
O109528,C15938,P224680,Toys,39.87,0.0,1,PayPal,2024-09-02,5,South,0,39.87,4.96,10.99,61,Other,51-65,Standard (4-7 days),39.87,0.0,39.87,10.99,0
O109529,C16079,P216862,Beauty,5.93,0.0,1,COD,2025-04-10,6,West,0,5.93,1.84,0.83,62,Female,51-65,Standard (4-7 days),5.93,0.0,5.93,0.83,0
O109530,C17883,P221902,Toys,17.88,0.0,2,UPI,2025-03-12,5,West,0,35.76,4.83,9.47,61,Male,51-65,Standard (4-7 days),35.76,0.0,35.76,9.47,0
O109531,C14151,P239345,Electronics,217.87,0.1,1,Debit Card,2024-04-06,5,East,0,196.08,6.38,17.15,47,Female,36-50,Standard (4-7 days),217.87,21.789999999999992,196.08,17.15,0
O109532,C10719,P239553,Grocery,37.52,0.0,1,Credit Card,2025-08-06,7,East,0,37.52,6.12,-3.12,69,Female,65+,Standard (4-7 days),37.52,0.0,37.52,-3.12,1
O109533,C12600,P208884,Grocery,21.45,0.1,4,UPI,2024-03-11,4,Central,0,77.22,7.1,-0.92,64,Female,51-65,Standard (4-7 days),85.8,8.579999999999998,77.22,-0.92,1
O109534,C16175,P203038,Beauty,16.92,0.1,4,Wallet,2025-04-07,5,North,0,60.91,5.95,21.46,61,Female,51-65,Standard (4-7 days),67.68,6.77000000000001,60.91,21.46,0
O109535,C13598,P232961,Electronics,382.59,0.0,1,COD,2024-12-11,8,East,0,382.59,10.53,35.38,22,Female,18-25,Delayed (8+ days),382.59,0.0,382.59,35.38,0
O109536,C14669,P231562,Home,190.23,0.0,1,Credit Card,2024-05-11,4,West,0,190.23,7.68,45.58,62,Female,51-65,Standard (4-7 days),190.23,0.0,190.23,45.58,0
O109537,C10666,P226065,Electronics,73.98,0.0,1,Debit Card,2025-03-02,6,East,0,73.98,5.97,2.91,41,Female,36-50,Standard (4-7 days),73.98,0.0,73.98,2.91,0
O109538,C10283,P232084,Beauty,30.44,0.1,1,UPI,2024-01-31,5,East,0,27.4,4.68,7.65,64,Female,51-65,Standard (4-7 days),30.44,3.0400000000000027,27.4,7.65,0
O109539,C15840,P249210,Fashion,12.39,0.0,1,Credit Card,2025-08-30,6,East,0,12.39,4.41,-0.07,66,Male,65+,Standard (4-7 days),12.39,0.0,12.39,-0.07,1
O109540,C13903,P211801,Home,37.57,0.15,1,Credit Card,2024-07-11,7,South,0,31.93,4.49,4.45,66,Male,65+,Standard (4-7 days),37.57,5.640000000000001,31.93,4.45,0
O109541,C13565,P220957,Fashion,35.41,0.0,1,Debit Card,2024-08-12,4,West,0,35.41,4.61,7.78,29,Female,26-35,Standard (4-7 days),35.41,0.0,35.41,7.78,0
O109542,C12234,P202580,Fashion,196.01,0.0,1,Credit Card,2025-07-29,5,South,0,196.01,8.95,59.65,25,Female,18-25,Standard (4-7 days),196.01,0.0,196.01,59.65,0
O109543,C14593,P226544,Fashion,154.46,0.0,1,Debit Card,2023-11-14,7,East,0,154.46,7.24,46.82,24,Female,18-25,Standard (4-7 days),154.46,0.0,154.46,46.82,0
O109544,C11465,P245647,Electronics,805.81,0.0,1,Wallet,2023-12-31,5,West,0,805.81,9.79,86.91,61,Male,51-65,Standard (4-7 days),805.81,0.0,805.81,86.91,0
O109545,C10129,P245013,Sports,13.44,0.0,1,PayPal,2024-09-11,8,South,0,13.44,3.06,0.97,28,Male,26-35,Delayed (8+ days),13.44,0.0,13.44,0.97,0
O109546,C14734,P232454,Fashion,99.21,0.0,2,Debit Card,2024-06-06,8,North,0,198.42,6.59,62.86,53,Male,51-65,Delayed (8+ days),198.42,0.0,198.42,62.86,0
O109547,C17459,P246401,Sports,157.19,0.1,1,UPI,2025-04-09,3,Central,0,141.47,6.94,35.5,26,Female,26-35,Fast (1-3 days),157.19,15.719999999999999,141.47,35.5,0
O109548,C16257,P211277,Sports,77.92,0.0,2,Wallet,2025-03-30,5,East,0,155.84,6.96,39.79,61,Male,51-65,Standard (4-7 days),155.84,0.0,155.84,39.79,0
O109549,C17366,P240391,Electronics,177.94,0.0,1,Debit Card,2023-10-19,4,South,0,177.94,8.64,12.71,35,Male,26-35,Standard (4-7 days),177.94,0.0,177.94,12.71,0
O109550,C12060,P232988,Fashion,74.27,0.1,3,Credit Card,2024-12-02,5,Central,0,200.53,9.33,60.86,52,Male,51-65,Standard (4-7 days),222.81,22.28,200.53,60.86,0
O109551,C17438,P200875,Beauty,5.77,0.05,5,UPI,2025-07-26,4,North,0,27.41,3.58,8.75,69,Female,65+,Standard (4-7 days),28.849999999999998,1.4399999999999977,27.41,8.75,0
O109552,C13672,P211654,Grocery,14.84,0.0,1,Wallet,2024-02-20,5,South,0,14.84,3.54,-2.35,44,Female,36-50,Standard (4-7 days),14.84,0.0,14.84,-2.35,1
O109553,C17382,P201196,Home,156.72,0.0,1,Credit Card,2023-10-14,4,West,0,156.72,7.7,36.18,41,Male,36-50,Standard (4-7 days),156.72,0.0,156.72,36.18,0
O109554,C16587,P249487,Home,116.22,0.0,1,Debit Card,2024-11-25,4,South,0,116.22,6.17,26.37,37,Male,36-50,Standard (4-7 days),116.22,0.0,116.22,26.37,0
O109555,C17957,P241184,Sports,216.69,0.2,3,UPI,2024-08-08,5,East,0,520.06,10.61,145.41,64,Female,51-65,Standard (4-7 days),650.0699999999999,130.01,520.06,145.41,0
O109556,C17679,P223398,Toys,9.87,0.0,1,Credit Card,2024-12-11,4,South,0,9.87,5.14,-1.19,40,Female,36-50,Standard (4-7 days),9.87,0.0,9.87,-1.19,1
O109557,C12494,P214370,Grocery,9.56,0.05,1,Credit Card,2024-02-12,5,East,0,9.08,1.28,-0.55,19,Male,18-25,Standard (4-7 days),9.56,0.4800000000000004,9.08,-0.55,1
O109558,C15081,P228517,Home,197.17,0.1,1,Credit Card,2025-03-14,6,South,0,177.45,7.98,41.71,24,Female,18-25,Standard (4-7 days),197.17,19.72,177.45,41.71,0
O109559,C10992,P228859,Fashion,67.01,0.0,4,PayPal,2025-02-23,4,South,0,268.04,9.55,84.26,54,Female,51-65,Standard (4-7 days),268.04,0.0,268.04,84.26,0
O109560,C16858,P201247,Toys,18.26,0.0,1,Credit Card,2024-02-17,3,North,0,18.26,5.19,2.11,34,Female,26-35,Fast (1-3 days),18.26,0.0,18.26,2.11,0
O109561,C12121,P224564,Electronics,153.23,0.2,1,Credit Card,2025-03-13,5,West,0,122.58,7.92,6.79,48,Female,36-50,Standard (4-7 days),153.23,30.64999999999999,122.58,6.79,0
O109562,C12584,P246018,Home,55.89,0.0,1,Debit Card,2024-03-02,4,West,0,55.89,5.2,10.45,28,Male,26-35,Standard (4-7 days),55.89,0.0,55.89,10.45,0
O109563,C14196,P207111,Beauty,36.12,0.0,1,Credit Card,2024-04-26,3,North,0,36.12,5.03,11.22,46,Male,36-50,Fast (1-3 days),36.12,0.0,36.12,11.22,0
O109564,C12223,P220973,Sports,10.57,0.1,1,Debit Card,2023-09-27,4,North,0,9.51,1.91,0.94,68,Male,65+,Standard (4-7 days),10.57,1.0600000000000005,9.51,0.94,0
O109565,C14522,P234654,Sports,114.0,0.15,1,COD,2025-01-09,4,South,0,96.9,6.17,22.9,24,Male,18-25,Standard (4-7 days),114.0,17.099999999999994,96.9,22.9,0
O109566,C13188,P200310,Fashion,19.03,0.1,1,Credit Card,2025-08-20,6,South,0,17.13,4.43,1.57,21,Female,18-25,Standard (4-7 days),19.03,1.9000000000000021,17.13,1.57,0
O109567,C13237,P210760,Grocery,15.72,0.0,1,Credit Card,2024-06-07,4,North,0,15.72,3.72,-2.46,54,Female,51-65,Standard (4-7 days),15.72,0.0,15.72,-2.46,1
O109568,C14136,P217988,Electronics,117.26,0.3,1,UPI,2024-06-05,4,North,0,82.08,7.61,2.24,51,Female,51-65,Standard (4-7 days),117.26,35.18000000000001,82.08,2.24,0
O109569,C14524,P222043,Electronics,203.5,0.0,1,Credit Card,2024-03-24,5,North,0,203.5,7.95,16.47,25,Male,18-25,Standard (4-7 days),203.5,0.0,203.5,16.47,0
O109570,C10343,P224944,Sports,147.83,0.0,1,Debit Card,2025-04-15,4,South,0,147.83,8.67,35.68,32,Female,26-35,Standard (4-7 days),147.83,0.0,147.83,35.68,0
O109571,C17591,P236314,Grocery,19.53,0.0,1,COD,2025-09-04,7,West,0,19.53,5.0,-3.44,63,Female,51-65,Standard (4-7 days),19.53,0.0,19.53,-3.44,1
O109572,C14461,P238119,Beauty,8.77,0.0,3,Debit Card,2025-08-28,6,South,0,26.31,5.54,6.3,47,Female,36-50,Standard (4-7 days),26.31,0.0,26.31,6.3,0
O109573,C17287,P224401,Beauty,14.57,0.0,1,Credit Card,2023-10-24,5,North,0,14.57,4.87,1.69,46,Female,36-50,Standard (4-7 days),14.57,0.0,14.57,1.69,0
O109574,C14704,P217381,Beauty,20.11,0.05,5,Wallet,2024-08-21,6,East,0,95.52,7.36,35.62,45,Female,36-50,Standard (4-7 days),100.55,5.030000000000001,95.52,35.62,0
O109575,C16800,P233264,Electronics,337.68,0.0,1,Credit Card,2024-09-15,5,East,0,337.68,6.83,33.69,57,Female,51-65,Standard (4-7 days),337.68,0.0,337.68,33.69,0
O109576,C14823,P222069,Sports,143.39,0.0,1,Credit Card,2023-12-19,3,North,0,143.39,9.1,33.92,66,Male,65+,Fast (1-3 days),143.39,0.0,143.39,33.92,0
O109577,C12276,P242964,Fashion,6.18,0.05,1,Debit Card,2023-12-24,8,East,0,5.87,1.3,0.75,62,Female,51-65,Delayed (8+ days),6.18,0.3099999999999996,5.87,0.75,0
O109578,C14920,P201198,Grocery,2.61,0.05,1,Credit Card,2023-12-29,6,West,0,2.48,1.59,-1.39,18,Female,18-25,Standard (4-7 days),2.61,0.1299999999999999,2.48,-1.39,1
O109579,C13201,P243305,Fashion,13.44,0.15,1,Debit Card,2024-04-21,4,North,0,11.42,3.42,0.58,66,Female,65+,Standard (4-7 days),13.44,2.0199999999999996,11.42,0.58,0
O109580,C15471,P205910,Fashion,15.4,0.0,1,Credit Card,2024-02-02,4,North,0,15.4,4.2,1.19,27,Female,26-35,Standard (4-7 days),15.4,0.0,15.4,1.19,0
O109581,C10888,P205484,Home,14.05,0.0,3,Credit Card,2023-12-27,3,Central,0,42.15,6.73,5.07,60,Male,51-65,Fast (1-3 days),42.150000000000006,7.105427357601002e-15,42.15,5.07,0
O109582,C12043,P246165,Home,343.33,0.0,3,Credit Card,2025-07-09,3,Central,0,1029.99,10.45,277.95,57,Other,51-65,Fast (1-3 days),1029.99,0.0,1029.99,277.95,0
O109583,C11341,P200576,Home,33.3,0.0,5,Debit Card,2025-07-24,3,Central,1,166.5,9.33,37.29,39,Female,36-50,Fast (1-3 days),166.5,0.0,0.0,0.0,0
O109584,C17127,P232821,Fashion,8.76,0.0,2,Debit Card,2024-08-23,5,North,1,17.52,7.28,-1.15,63,Female,51-65,Standard (4-7 days),17.52,0.0,0.0,0.0,0
O109585,C13720,P248757,Electronics,257.4,0.1,1,Credit Card,2025-07-24,5,East,0,231.66,7.03,20.77,32,Male,26-35,Standard (4-7 days),257.4,25.73999999999998,231.66,20.77,0
O109586,C12883,P244392,Toys,57.72,0.0,1,PayPal,2023-10-15,5,South,0,57.72,5.29,17.8,27,Female,26-35,Standard (4-7 days),57.72,0.0,57.72,17.8,0
O109587,C17504,P248603,Home,449.11,0.15,1,Debit Card,2024-12-20,5,Central,0,381.74,7.2,99.69,49,Female,36-50,Standard (4-7 days),449.11,67.37,381.74,99.69,0
O109588,C15392,P232996,Beauty,30.64,0.05,1,Debit Card,2025-07-06,5,North,0,29.11,6.36,6.74,54,Male,51-65,Standard (4-7 days),30.64,1.5300000000000011,29.11,6.74,0
O109589,C14212,P225354,Beauty,7.81,0.0,4,Credit Card,2024-05-10,3,Central,0,31.24,5.83,8.23,27,Female,26-35,Fast (1-3 days),31.24,0.0,31.24,8.23,0
O109590,C16961,P248958,Beauty,3.09,0.0,1,UPI,2024-09-14,6,North,0,3.09,2.68,-1.29,19,Female,18-25,Standard (4-7 days),3.09,0.0,3.09,-1.29,1
O109591,C12415,P230229,Sports,50.12,0.0,1,Credit Card,2024-07-26,4,West,0,50.12,6.77,8.27,52,Female,51-65,Standard (4-7 days),50.12,0.0,50.12,8.27,0
O109592,C11117,P212022,Beauty,6.28,0.0,1,UPI,2024-09-02,5,North,0,6.28,2.06,0.77,69,Female,65+,Standard (4-7 days),6.28,0.0,6.28,0.77,0
O109593,C14263,P200984,Fashion,74.17,0.05,1,UPI,2024-04-05,3,Central,0,70.46,8.39,16.27,46,Male,36-50,Fast (1-3 days),74.17,3.710000000000008,70.46,16.27,0
O109594,C13001,P212660,Beauty,88.19,0.0,4,Debit Card,2024-08-19,7,East,0,352.76,9.1,149.64,52,Male,51-65,Standard (4-7 days),352.76,0.0,352.76,149.64,0
O109595,C11738,P225044,Fashion,9.3,0.0,5,PayPal,2025-04-22,6,East,0,46.5,7.11,9.16,54,Male,51-65,Standard (4-7 days),46.5,0.0,46.5,9.16,0
O109596,C11364,P218851,Beauty,15.39,0.05,1,Credit Card,2025-03-10,4,North,0,14.62,4.52,2.06,59,Other,51-65,Standard (4-7 days),15.39,0.7700000000000014,14.62,2.06,0
O109597,C12708,P242809,Home,316.47,0.05,2,Credit Card,2025-08-07,5,South,0,601.29,9.33,159.03,63,Female,51-65,Standard (4-7 days),632.94,31.65000000000009,601.29,159.03,0
O109598,C14790,P233299,Electronics,473.48,0.15,1,Debit Card,2024-07-02,3,Central,0,402.46,8.18,40.12,44,Female,36-50,Fast (1-3 days),473.48,71.02000000000004,402.46,40.12,0
O109599,C10924,P213711,Sports,210.46,0.0,5,Debit Card,2024-09-12,6,East,0,1052.3,10.26,305.43,30,Male,26-35,Standard (4-7 days),1052.3,0.0,1052.3,305.43,0
O109600,C10151,P211227,Fashion,131.05,0.0,1,Credit Card,2025-06-14,7,East,0,131.05,5.31,40.56,60,Female,51-65,Standard (4-7 days),131.05,0.0,131.05,40.56,0
O109601,C10585,P208028,Grocery,8.01,0.0,1,UPI,2023-12-16,4,South,0,8.01,5.16,-4.52,49,Male,36-50,Standard (4-7 days),8.01,0.0,8.01,-4.52,1
O109602,C10912,P216945,Fashion,63.17,0.0,1,UPI,2024-11-01,4,Central,0,63.17,6.34,15.77,57,Female,51-65,Standard (4-7 days),63.17,0.0,63.17,15.77,0
O109603,C12321,P232857,Grocery,17.27,0.1,2,Debit Card,2024-04-05,6,East,0,31.09,5.72,-3.23,30,Female,26-35,Standard (4-7 days),34.54,3.4499999999999993,31.09,-3.23,1
O109604,C15673,P238503,Home,141.2,0.0,3,COD,2024-02-27,4,Central,0,423.6,7.9,110.71,68,Male,65+,Standard (4-7 days),423.59999999999997,-5.684341886080802e-14,423.6,110.71,0
O109605,C10495,P225982,Electronics,178.11,0.0,4,Debit Card,2024-12-01,4,West,0,712.44,10.92,74.57,21,Male,18-25,Standard (4-7 days),712.44,0.0,712.44,74.57,0
O109606,C13795,P235913,Electronics,630.06,0.1,1,Credit Card,2025-03-20,6,East,0,567.05,7.71,60.34,51,Female,51-65,Standard (4-7 days),630.06,63.00999999999999,567.05,60.34,0
O109607,C12148,P201292,Electronics,526.09,0.0,1,Debit Card,2024-07-26,5,West,0,526.09,8.52,54.61,23,Female,18-25,Standard (4-7 days),526.09,0.0,526.09,54.61,0
O109608,C10556,P223880,Electronics,241.48,0.0,1,Debit Card,2023-12-03,5,West,0,241.48,7.55,21.43,64,Female,51-65,Standard (4-7 days),241.48,0.0,241.48,21.43,0
O109609,C15201,P232538,Fashion,31.86,0.0,1,Debit Card,2024-10-06,4,Central,0,31.86,4.62,6.53,52,Male,51-65,Standard (4-7 days),31.86,0.0,31.86,6.53,0
O109610,C11552,P207559,Fashion,5.53,0.15,1,Credit Card,2024-05-23,3,Central,1,4.7,2.78,-1.13,33,Male,26-35,Fast (1-3 days),5.53,0.8300000000000001,0.0,0.0,0
O109611,C12120,P236549,Electronics,652.66,0.15,5,Debit Card,2024-06-03,4,Central,0,2773.8,11.16,321.7,50,Female,36-50,Standard (4-7 days),3263.2999999999997,489.49999999999955,2773.8,321.7,0
O109612,C13085,P235159,Home,53.98,0.0,3,Debit Card,2024-07-02,6,East,0,161.94,7.61,37.73,26,Other,26-35,Standard (4-7 days),161.94,0.0,161.94,37.73,0
O109613,C13504,P221539,Home,93.79,0.1,1,Wallet,2025-06-02,4,South,0,84.41,7.41,16.22,24,Female,18-25,Standard (4-7 days),93.79,9.38000000000001,84.41,16.22,0
O109614,C10156,P213204,Beauty,15.98,0.2,1,UPI,2025-08-15,4,North,1,12.78,5.68,0.07,41,Other,36-50,Standard (4-7 days),15.98,3.200000000000001,0.0,0.0,0
O109615,C10734,P202252,Fashion,60.74,0.0,2,UPI,2024-10-11,3,North,0,121.48,6.63,35.89,33,Male,26-35,Fast (1-3 days),121.48,0.0,121.48,35.89,0
O109616,C16275,P236659,Grocery,7.51,0.05,1,Debit Card,2025-01-12,3,Central,0,7.13,2.07,-1.5,39,Female,36-50,Fast (1-3 days),7.51,0.3799999999999999,7.13,-1.5,1
O109617,C17505,P209866,Home,36.09,0.0,3,Credit Card,2025-03-16,7,West,0,108.27,6.37,23.95,53,Male,51-65,Standard (4-7 days),108.27000000000001,1.4210854715202004e-14,108.27,23.95,0
O109618,C17162,P249927,Beauty,52.73,0.05,1,Debit Card,2024-12-16,5,North,0,50.09,6.53,16.01,69,Male,65+,Standard (4-7 days),52.73,2.6399999999999935,50.09,16.01,0
O109619,C15523,P237997,Electronics,115.91,0.0,2,Credit Card,2025-03-22,4,North,0,231.82,8.42,19.4,42,Female,36-50,Standard (4-7 days),231.82,0.0,231.82,19.4,0
O109620,C17543,P224800,Beauty,3.71,0.05,1,UPI,2025-01-21,5,West,0,3.52,2.47,-0.89,66,Male,65+,Standard (4-7 days),3.71,0.18999999999999995,3.52,-0.89,1
O109621,C14654,P207553,Home,38.76,0.05,1,UPI,2025-08-29,6,East,0,36.82,6.04,4.27,38,Male,36-50,Standard (4-7 days),38.76,1.9399999999999977,36.82,4.27,0
O109622,C16250,P232831,Grocery,9.0,0.05,2,PayPal,2024-11-22,6,East,0,17.1,5.77,-4.4,57,Male,51-65,Standard (4-7 days),18.0,0.8999999999999986,17.1,-4.4,1
O109623,C17787,P201787,Grocery,8.25,0.15,2,Wallet,2024-10-19,4,West,0,14.02,4.37,-3.25,26,Female,26-35,Standard (4-7 days),16.5,2.4800000000000004,14.02,-3.25,1
O109624,C16408,P244810,Beauty,41.98,0.0,1,Debit Card,2023-12-24,5,South,0,41.98,5.96,12.93,68,Female,65+,Standard (4-7 days),41.98,0.0,41.98,12.93,0
O109625,C13276,P240837,Toys,6.26,0.0,1,UPI,2024-07-08,5,West,0,6.26,4.19,-1.69,66,Female,65+,Standard (4-7 days),6.26,0.0,6.26,-1.69,1
O109626,C17246,P211726,Sports,156.95,0.0,1,Debit Card,2025-05-30,5,West,0,156.95,7.27,39.82,53,Male,51-65,Standard (4-7 days),156.95,0.0,156.95,39.82,0
O109627,C10154,P203915,Electronics,82.93,0.0,1,Credit Card,2024-07-05,7,South,0,82.93,8.25,1.7,29,Other,26-35,Standard (4-7 days),82.93,0.0,82.93,1.7,0
O109628,C17950,P247423,Sports,73.11,0.0,1,Wallet,2025-08-27,7,West,0,73.11,5.0,16.93,52,Female,51-65,Standard (4-7 days),73.11,0.0,73.11,16.93,0
O109629,C17131,P245412,Electronics,701.6,0.0,1,Credit Card,2024-10-14,3,North,0,701.6,8.89,75.3,69,Female,65+,Fast (1-3 days),701.6,0.0,701.6,75.3,0
O109630,C10996,P200092,Sports,62.37,0.3,2,Credit Card,2025-03-29,4,North,0,87.32,6.34,19.86,44,Female,36-50,Standard (4-7 days),124.74,37.42,87.32,19.86,0
O109631,C12294,P210934,Electronics,1123.95,0.1,1,Credit Card,2025-06-05,4,West,0,1011.56,11.04,110.35,42,Female,36-50,Standard (4-7 days),1123.95,112.3900000000001,1011.56,110.35,0
O109632,C14626,P229995,Fashion,54.02,0.0,1,Debit Card,2025-02-17,6,West,0,54.02,7.15,11.76,25,Male,18-25,Standard (4-7 days),54.02,0.0,54.02,11.76,0
O109633,C12905,P232469,Home,196.08,0.0,2,PayPal,2025-04-09,5,South,0,392.16,9.53,100.27,25,Female,18-25,Standard (4-7 days),392.16,0.0,392.16,100.27,0
O109634,C16067,P201677,Fashion,40.06,0.15,1,COD,2025-05-01,3,North,0,34.05,5.47,6.45,60,Male,51-65,Fast (1-3 days),40.06,6.010000000000005,34.05,6.45,0
O109635,C16681,P228242,Sports,65.23,0.0,1,Debit Card,2023-11-03,4,North,0,65.23,7.17,12.4,66,Female,65+,Standard (4-7 days),65.23,0.0,65.23,12.4,0
O109636,C14824,P221892,Beauty,5.17,0.0,3,Credit Card,2024-08-23,6,South,0,15.51,3.1,3.88,34,Female,26-35,Standard (4-7 days),15.51,0.0,15.51,3.88,0
O109637,C11177,P222114,Grocery,2.68,0.1,1,Credit Card,2024-08-23,3,North,0,2.41,1.83,-1.64,19,Female,18-25,Fast (1-3 days),2.68,0.27,2.41,-1.64,1
O109638,C10153,P236632,Fashion,46.69,0.0,1,Credit Card,2025-08-21,5,West,0,46.69,6.32,10.02,28,Male,26-35,Standard (4-7 days),46.69,0.0,46.69,10.02,0
O109639,C17853,P227057,Sports,103.51,0.1,1,UPI,2024-06-24,5,Central,0,93.16,5.57,22.38,37,Male,36-50,Standard (4-7 days),103.51,10.350000000000009,93.16,22.38,0
O109640,C14187,P244916,Toys,84.28,0.0,1,Credit Card,2025-05-29,6,East,0,84.28,6.69,27.02,21,Female,18-25,Standard (4-7 days),84.28,0.0,84.28,27.02,0
O109641,C17600,P244031,Fashion,100.88,0.0,1,Credit Card,2023-11-18,5,East,0,100.88,6.43,28.88,57,Male,51-65,Standard (4-7 days),100.88,0.0,100.88,28.88,0
O109642,C16481,P247881,Sports,193.0,0.2,2,Credit Card,2024-07-29,7,South,0,308.8,8.27,84.37,68,Male,65+,Standard (4-7 days),386.0,77.19999999999999,308.8,84.37,0
O109643,C15599,P237355,Home,54.47,0.0,1,Credit Card,2023-09-23,5,West,0,54.47,4.99,10.26,48,Male,36-50,Standard (4-7 days),54.47,0.0,54.47,10.26,0
O109644,C11716,P231532,Electronics,222.46,0.15,1,Credit Card,2024-01-15,5,North,1,189.09,6.96,15.73,23,Male,18-25,Standard (4-7 days),222.46,33.370000000000005,0.0,0.0,0
O109645,C13202,P210169,Electronics,85.01,0.15,1,Credit Card,2023-10-03,4,South,0,72.26,6.96,1.71,37,Male,36-50,Standard (4-7 days),85.01,12.75,72.26,1.71,0
O109646,C16593,P234566,Sports,95.66,0.0,1,UPI,2024-09-30,3,North,0,95.66,8.56,20.14,44,Male,36-50,Fast (1-3 days),95.66,0.0,95.66,20.14,0
O109647,C16112,P246550,Fashion,8.54,0.2,3,Debit Card,2024-01-27,6,East,0,20.5,3.14,4.04,42,Female,36-50,Standard (4-7 days),25.619999999999997,5.119999999999997,20.5,4.04,0
O109648,C12857,P230740,Electronics,242.43,0.0,1,COD,2025-08-02,5,South,0,242.43,9.2,19.89,58,Male,51-65,Standard (4-7 days),242.43,0.0,242.43,19.89,0
