customer_id,customer_age,customer_gender,age_group,region
C17895,66,Female,65+,West
C17908,27,Male,26-35,Central
C16841,47,Female,36-50,East
C15174,28,Female,26-35,Central
C16643,64,Male,51-65,West
C12813,49,Male,36-50,West
C12583,68,Male,65+,West
C16034,42,Male,36-50,East
C13259,30,Male,26-35,West
C14155,38,Female,36-50,Central
C12962,31,Female,26-35,East
C13390,39,Male,36-50,South
C16354,68,Male,65+,West
C11132,25,Male,18-25,North
C15195,54,Female,51-65,Central
C10541,51,Male,51-65,North
C15433,54,Female,51-65,South
C15093,61,Female,51-65,East
C12974,41,Female,36-50,West
C10867,27,Male,26-35,West
C17852,49,Female,36-50,West
C15469,30,Female,26-35,East
C16256,48,Female,36-50,East
C11206,62,Female,51-65,West
C12528,29,Male,26-35,West
C11651,54,Male,51-65,South
C12810,47,Female,36-50,West
C10475,46,Male,36-50,South
C11326,44,Male,36-50,North
C11019,19,Male,18-25,East
C11836,47,Female,36-50,North
C14256,67,Female,65+,West
C11283,47,Male,36-50,West
C15871,31,Female,26-35,North
C15166,69,Female,65+,North
C12010,50,Female,36-50,North
C10398,53,Female,51-65,East
C15678,42,Male,36-50,Central
C12171,38,Male,36-50,South
C16280,25,Female,18-25,East
C14697,31,Male,26-35,East
C13471,29,Male,26-35,North
C10836,56,Female,51-65,South
C15624,47,Female,36-50,Central
C15692,53,Female,51-65,North
C12097,43,Male,36-50,Central
C15890,32,Male,26-35,South
C15738,47,Female,36-50,East
C11885,61,Male,51-65,North
C17797,40,Male,36-50,West
C16124,19,Male,18-25,North
C12757,47,Female,36-50,South
C11900,50,Male,36-50,North
C12610,50,Female,36-50,North
C16900,54,Male,51-65,South
C11449,59,Female,51-65,East
C10546,25,Female,18-25,East
C17469,40,Female,36-50,West
C15017,33,Male,26-35,South
C17999,57,Other,51-65,Central
C12003,59,Female,51-65,North
C12096,41,Female,36-50,West
C17060,46,Male,36-50,East
C17749,27,Male,26-35,West
C13331,43,Female,36-50,West
C14733,69,Male,65+,South
C16886,24,Female,18-25,North
C17462,34,Female,26-35,South
C13384,64,Female,51-65,South
C12659,63,Female,51-65,East
C11861,23,Female,18-25,West
C12856,27,Female,26-35,Central
C17531,39,Male,36-50,West
C17736,40,Female,36-50,East
C17710,65,Female,51-65,South
C15783,67,Male,65+,East
C15080,39,Female,36-50,West
C14643,31,Female,26-35,East
C16868,61,Female,51-65,Central
C11431,18,Female,18-25,Central
C10875,28,Female,26-35,Central
C14713,19,Male,18-25,North
C14998,35,Male,26-35,East
C10162,68,Female,65+,West
C11974,47,Male,36-50,Central
C10631,52,Male,51-65,West
C10905,41,Male,36-50,South
C13253,47,Male,36-50,East
C12014,21,Male,18-25,West
C11641,43,Male,36-50,South
C17896,27,Female,26-35,Central
C10204,47,Female,36-50,South
C10581,54,Female,51-65,North
C10840,56,Male,51-65,South
C15347,25,Male,18-25,South
C12643,50,Male,36-50,South
C12297,66,Male,65+,South
C10874,40,Male,36-50,North
C17700,66,Female,65+,North
C16339,21,Other,18-25,North
C16782,43,Male,36-50,North
C11422,26,Male,26-35,East
C17927,31,Other,26-35,East
C17370,56,Male,51-65,West
C11171,42,Female,36-50,West
C15591,38,Female,36-50,North
C13737,36,Female,36-50,Central
C14991,34,Female,26-35,South
C16285,23,Female,18-25,South
C15432,33,Male,26-35,South
C14260,47,Male,36-50,South
C12361,31,Female,26-35,South
C15201,54,Other,51-65,West
C13652,68,Female,65+,Central
C17298,50,Female,36-50,South
C13670,28,Female,26-35,Central
C11938,52,Male,51-65,West
C10370,49,Female,36-50,West
C15976,65,Female,51-65,South
C14479,64,Male,51-65,North
C16304,38,Female,36-50,Central
C17875,32,Male,26-35,West
C16633,36,Male,36-50,East
C17160,34,Male,26-35,North
C16470,66,Female,65+,South
C13062,58,Female,51-65,South
C17740,48,Female,36-50,Central
C10572,42,Male,36-50,North
C16171,19,Female,18-25,North
C17097,32,Male,26-35,North
C12090,62,Male,51-65,South
C16566,59,Male,51-65,East
C13669,45,Male,36-50,North
C14272,47,Male,36-50,West
C14624,21,Female,18-25,West
C15061,45,Male,36-50,North
C11517,65,Female,51-65,West
C13648,57,Female,51-65,South
C16985,30,Male,26-35,South
C13588,53,Female,51-65,Central
C11537,27,Female,26-35,North
C16165,44,Male,36-50,Central
C17279,47,Female,36-50,South
C15176,51,Male,51-65,South
C10097,43,Male,36-50,South
C13215,62,Male,51-65,West
C13750,48,Male,36-50,East
C10343,20,Female,18-25,Central
C14666,40,Other,36-50,South
C17817,34,Male,26-35,West
C10610,68,Female,65+,West
C11727,39,Female,36-50,South
C12290,35,Female,26-35,Central
C12608,46,Female,36-50,North
C15055,49,Female,36-50,North
C16526,38,Female,36-50,Central
C11091,49,Other,36-50,South
C14979,41,Male,36-50,East
C16357,67,Female,65+,Central
C15774,47,Male,36-50,East
C16519,24,Female,18-25,East
C12791,55,Female,51-65,West
C11749,69,Male,65+,East
C16747,26,Female,26-35,West
C10781,61,Female,51-65,West
C13048,23,Male,18-25,South
C16823,44,Male,36-50,West
C13867,40,Female,36-50,West
C15879,48,Male,36-50,South
C13970,20,Male,18-25,East
C11991,38,Female,36-50,North
C11067,41,Male,36-50,West
C17264,28,Female,26-35,Central
C11011,37,Male,36-50,West
C12274,43,Female,36-50,West
C16822,33,Female,26-35,North
C11814,50,Female,36-50,West
C16744,62,Male,51-65,West
C12426,62,Male,51-65,East
C15546,42,Male,36-50,Central
C14402,56,Female,51-65,East
C14874,30,Male,26-35,West
C13657,26,Male,26-35,West
C10007,32,Female,26-35,East
C12555,38,Male,36-50,South
C15416,29,Female,26-35,East
C12211,47,Male,36-50,West
C10484,52,Male,51-65,Central
C16710,33,Female,26-35,Central
C16063,29,Female,26-35,South
C12285,67,Female,65+,South
C15223,52,Female,51-65,South
C15329,42,Female,36-50,East
C14563,59,Male,51-65,North
C13525,29,Female,26-35,North
C13339,60,Male,51-65,South
C16529,65,Female,51-65,East
C12822,46,Female,36-50,Central
C14943,28,Female,26-35,South
C12924,47,Female,36-50,North
C10258,54,Female,51-65,North
C11898,39,Female,36-50,South
C16629,61,Female,51-65,Central
C12267,43,Male,36-50,North
C13200,63,Male,51-65,West
C17167,29,Male,26-35,East
C10612,63,Female,51-65,South
C17071,33,Female,26-35,East
C16011,39,Female,36-50,East
C10687,62,Male,51-65,Central
C13690,38,Other,36-50,East
C12307,45,Female,36-50,North
C17133,30,Female,26-35,Central
C13013,67,Female,65+,North
C16509,65,Other,51-65,North
C11781,18,Female,18-25,South
C12591,46,Male,36-50,West
C12696,43,Male,36-50,North
C15643,40,Male,36-50,East
C16026,37,Male,36-50,West
C13958,36,Female,36-50,West
C17183,39,Male,36-50,East
C17276,52,Male,51-65,North
C11910,48,Male,36-50,South
C15108,25,Male,18-25,North
C13604,45,Female,36-50,East
C10669,25,Female,18-25,South
C17329,27,Female,26-35,Central
C10923,61,Male,51-65,Central
C11594,60,Other,51-65,North
C10246,26,Male,26-35,Central
C13711,25,Female,18-25,West
C17962,57,Female,51-65,West
C16274,26,Female,26-35,North
C12400,44,Male,36-50,South
C13864,35,Male,26-35,West
C15025,61,Female,51-65,North
C16844,59,Male,51-65,East
C13547,28,Male,26-35,South
C10264,65,Male,51-65,South
C11395,29,Female,26-35,East
C13557,69,Female,65+,North
C15553,29,Male,26-35,East
C17739,58,Female,51-65,Central
C15514,57,Female,51-65,East
C15483,45,Male,36-50,North
C15077,64,Male,51-65,East
C10587,45,Female,36-50,Central
C11821,41,Male,36-50,South
C10985,49,Female,36-50,South
C16299,48,Male,36-50,East
C13831,68,Female,65+,South
C11698,33,Male,26-35,Central
C16450,29,Male,26-35,North
C15038,57,Female,51-65,West
C17096,36,Other,36-50,North
C13247,53,Male,51-65,Central
C17829,35,Male,26-35,North
C16416,20,Male,18-25,West
C16763,28,Female,26-35,West
C12909,24,Female,18-25,West
C17950,34,Female,26-35,West
C10930,46,Male,36-50,West
C14384,58,Female,51-65,South
C12940,38,Male,36-50,Central
C16415,42,Female,36-50,East
C16049,58,Male,51-65,East
C11089,55,Female,51-65,Central
C14578,43,Female,36-50,North
C12295,21,Male,18-25,Central
C10155,35,Female,26-35,North
C11070,63,Male,51-65,West
C16144,41,Female,36-50,East
C13830,19,Female,18-25,South
C10639,37,Female,36-50,South
C12238,23,Female,18-25,Central
C11602,19,Male,18-25,East
C16659,65,Other,51-65,West
C16040,18,Female,18-25,South
C15934,25,Female,18-25,East
C15925,49,Male,36-50,East
C16286,63,Female,51-65,East
C17358,36,Male,36-50,North
C14628,34,Male,26-35,Central
C16370,26,Female,26-35,Central
C11336,69,Male,65+,North
C13700,54,Male,51-65,East
C10948,68,Male,65+,East
C17821,21,Female,18-25,West
C16115,43,Male,36-50,East
C10459,20,Male,18-25,North
C17568,29,Male,26-35,Central
C13938,49,Female,36-50,East
C11787,32,Female,26-35,West
C17374,49,Female,36-50,South
C12257,25,Female,18-25,East
C11138,40,Male,36-50,West
C13808,59,Male,51-65,East
C14741,67,Female,65+,South
C16362,46,Male,36-50,Central
C13674,66,Male,65+,East
C11377,61,Female,51-65,West
C16701,49,Other,36-50,East
C10141,65,Female,51-65,Central
C14596,47,Female,36-50,West
C10839,41,Male,36-50,North
C16845,66,Male,65+,West
C13618,39,Male,36-50,West
C15661,69,Male,65+,Central
C16142,59,Male,51-65,East
C13917,20,Female,18-25,South
C11904,22,Female,18-25,North
C10423,23,Female,18-25,North
C14365,39,Male,36-50,West
C16757,34,Male,26-35,East
C11967,40,Female,36-50,North
C14088,35,Male,26-35,North
C15394,36,Male,36-50,South
C17880,63,Male,51-65,North
C12331,44,Female,36-50,South
C15075,57,Male,51-65,South
C12220,46,Male,36-50,West
C13789,24,Female,18-25,Central
C15755,55,Female,51-65,East
C15494,67,Male,65+,South
C14728,67,Male,65+,South
C17155,45,Male,36-50,South
C11143,64,Male,51-65,South
C15948,58,Female,51-65,East
C12723,24,Other,18-25,North
C12512,22,Male,18-25,Central
C12367,46,Female,36-50,Central
C16816,24,Female,18-25,South
C13447,63,Female,51-65,North
C16963,42,Female,36-50,Central
C16232,33,Male,26-35,South
C15322,51,Male,51-65,North
C12269,30,Female,26-35,West
C10067,60,Female,51-65,South
C16657,57,Male,51-65,West
C15717,44,Male,36-50,Central
C15751,24,Female,18-25,West
C13198,24,Female,18-25,South
C15374,56,Male,51-65,West
C11085,37,Female,36-50,South
C17024,44,Female,36-50,Central
C12315,69,Female,65+,South
C15154,33,Female,26-35,South
C17743,36,Female,36-50,North
C11492,43,Male,36-50,East
C10660,21,Female,18-25,West
C11299,22,Female,18-25,West
C13940,64,Female,51-65,East
C17851,63,Female,51-65,West
C17156,37,Female,36-50,North
C13516,29,Male,26-35,Central
C10976,60,Male,51-65,South
C14577,59,Female,51-65,Central
C10727,47,Female,36-50,Central
C12527,22,Female,18-25,Central
C17468,69,Male,65+,North
C10342,25,Female,18-25,West
C17598,46,Male,36-50,South
C11447,40,Male,36-50,South
C12379,47,Female,36-50,West
C16581,41,Male,36-50,East
C13659,29,Male,26-35,West
C16317,28,Male,26-35,North
C11896,18,Male,18-25,East
C12073,57,Male,51-65,East
C14915,25,Male,18-25,Central
C16375,54,Male,51-65,West
C16676,44,Female,36-50,West
C14600,65,Female,51-65,Central
C13740,67,Male,65+,South
C14274,22,Female,18-25,East
C11846,26,Male,26-35,North
C12395,28,Male,26-35,East
C10771,36,Male,36-50,North
C15525,49,Male,36-50,South
C16219,68,Male,65+,East
C10578,25,Female,18-25,Central
C10193,29,Male,26-35,North
C12007,30,Male,26-35,North
C11185,51,Female,51-65,South
C12394,35,Female,26-35,West
C12998,41,Female,36-50,East
C15480,65,Female,51-65,East
C11110,59,Male,51-65,North
C17429,38,Male,36-50,North
C13793,58,Male,51-65,North
C11936,69,Female,65+,South
C16716,48,Male,36-50,Central
C14357,26,Other,26-35,East
C10729,35,Female,26-35,West
C14378,63,Male,51-65,North
C17815,64,Male,51-65,North
C15586,21,Female,18-25,West
C14457,38,Female,36-50,West
C17616,34,Male,26-35,East
C14536,19,Female,18-25,South
C12140,42,Male,36-50,West
C11644,21,Female,18-25,West
C14962,48,Female,36-50,West
C15410,32,Male,26-35,West
C11455,64,Other,51-65,Central
C15808,19,Male,18-25,Central
C16796,22,Female,18-25,East
C14796,21,Female,18-25,South
C11325,37,Male,36-50,South
C11213,42,Female,36-50,East
C11159,27,Female,26-35,Central
C14650,20,Female,18-25,East
C14987,63,Female,51-65,East
C17008,43,Female,36-50,West
C16761,67,Female,65+,North
C15482,22,Female,18-25,North
C12429,44,Male,36-50,West
C11800,55,Female,51-65,East
C15668,18,Male,18-25,South
C14912,39,Female,36-50,Central
C17696,61,Male,51-65,North
C11812,25,Female,18-25,North
C10182,34,Male,26-35,South
C13112,19,Male,18-25,North
C15670,54,Male,51-65,East
C15823,56,Male,51-65,North
C17826,57,Female,51-65,East
C15002,25,Male,18-25,West
C11356,44,Female,36-50,North
C12174,53,Male,51-65,West
C13628,38,Female,36-50,North
C14096,62,Female,51-65,South
C13691,62,Male,51-65,East
C10018,55,Male,51-65,North
C13403,25,Other,18-25,East
C14679,66,Female,65+,Central
C13311,40,Female,36-50,North
C16048,21,Female,18-25,South
C13372,51,Female,51-65,South
C16745,58,Male,51-65,Central
C16246,42,Female,36-50,South
C13321,32,Male,26-35,South
C14615,23,Female,18-25,Central
C10173,36,Other,36-50,North
C15462,44,Male,36-50,South
C16574,42,Female,36-50,West
C16993,51,Male,51-65,North
C12686,56,Female,51-65,East
C11774,60,Male,51-65,South
C12459,58,Male,51-65,North
C10331,46,Male,36-50,North
C17922,46,Female,36-50,East
C12702,35,Female,26-35,South
C14006,22,Female,18-25,West
C15889,65,Male,51-65,West
C15054,26,Male,26-35,South
C12497,38,Male,36-50,Central
C11842,30,Male,26-35,North
C11866,40,Female,36-50,North
C15385,57,Male,51-65,East
C10909,53,Male,51-65,North
C14305,65,Female,51-65,East
C13189,39,Female,36-50,East
C17718,45,Male,36-50,North
C15659,29,Male,26-35,North
C12714,46,Male,36-50,East
C13585,43,Female,36-50,West
C11628,52,Female,51-65,Central
C10386,43,Male,36-50,West
C15200,50,Male,36-50,East
C14093,56,Male,51-65,Central
C12282,50,Female,36-50,South
C17478,21,Male,18-25,West
C15476,33,Male,26-35,North
C11236,22,Male,18-25,North
C14669,23,Male,18-25,East
C14144,55,Male,51-65,South
C14318,58,Male,51-65,South
C17064,59,Female,51-65,East
C17461,27,Male,26-35,North
C15557,52,Female,51-65,South
C11130,69,Male,65+,South
C12658,46,Male,36-50,South
C14020,22,Male,18-25,East
C12021,26,Male,26-35,East
C13705,53,Female,51-65,North
C13435,60,Female,51-65,East
C11889,55,Female,51-65,South
C11474,46,Female,36-50,East
C12242,63,Female,51-65,South
C16990,60,Female,51-65,North
C15160,48,Female,36-50,East
C13134,68,Male,65+,South
C17242,29,Male,26-35,North
C16703,18,Male,18-25,Central
C15499,66,Female,65+,South
C11943,36,Female,36-50,Central
C14774,29,Male,26-35,North
C13361,67,Female,65+,East
C16583,37,Female,36-50,East
C17835,30,Female,26-35,Central
C12980,34,Female,26-35,South
C10006,57,Female,51-65,Central
C16564,56,Female,51-65,Central
C14928,59,Female,51-65,Central
C13264,35,Male,26-35,Central
C12606,67,Female,65+,Central
C17836,57,Male,51-65,South
C17611,64,Female,51-65,Central
C12011,23,Female,18-25,East
C15598,31,Female,26-35,North
C14221,44,Female,36-50,West
C16538,22,Female,18-25,South
C11829,67,Female,65+,South
C16468,33,Female,26-35,East
C10929,62,Male,51-65,South
C13759,20,Male,18-25,South
C13699,27,Female,26-35,South
C13275,19,Male,18-25,North
C17653,19,Female,18-25,Central
C11054,44,Male,36-50,West
C15744,62,Male,51-65,West
C11457,54,Female,51-65,West
C11399,59,Male,51-65,East
C10442,28,Male,26-35,Central
C13650,47,Female,36-50,West
C16218,31,Female,26-35,North
C14652,36,Female,36-50,South
C11178,36,Female,36-50,South
C17597,36,Female,36-50,Central
C16133,35,Male,26-35,West
C14458,21,Female,18-25,South
C16591,22,Female,18-25,West
C11257,20,Female,18-25,South
C13634,42,Female,36-50,West
C12309,59,Female,51-65,North
C16268,28,Female,26-35,East
C10910,53,Female,51-65,South
C14340,59,Male,51-65,North
C12172,26,Female,26-35,West
C10123,54,Male,51-65,South
C17202,25,Female,18-25,South
C13158,50,Female,36-50,East
C16789,58,Female,51-65,East
C10785,52,Female,51-65,Central
C12416,39,Female,36-50,West
C10796,19,Other,18-25,East
C14172,33,Male,26-35,North
C14154,48,Male,36-50,Central
C16781,50,Other,36-50,East
C13807,25,Male,18-25,North
C14163,69,Female,65+,East
C11932,26,Female,26-35,East
C12721,60,Female,51-65,North
C15498,60,Female,51-65,Central
C15673,47,Male,36-50,North
C14857,19,Other,18-25,North
C17664,22,Female,18-25,Central
C10382,33,Male,26-35,East
C15099,36,Male,36-50,East
C11556,21,Female,18-25,South
C10299,47,Male,36-50,East
C10138,24,Other,18-25,East
C10358,43,Other,36-50,East
C11522,40,Other,36-50,North
C11627,31,Male,26-35,Central
C11303,67,Female,65+,North
C15004,33,Female,26-35,Central
C11134,46,Female,36-50,North
C12186,32,Male,26-35,East
C15091,61,Female,51-65,South
C16578,18,Female,18-25,East
C11237,53,Female,51-65,West
C15880,41,Male,36-50,Central
C12834,68,Female,65+,West
C10998,19,Other,18-25,West
C16660,38,Male,36-50,Central
C10656,50,Male,36-50,North
C11909,56,Male,51-65,West
C16207,68,Female,65+,North
C13162,42,Male,36-50,East
C11140,25,Female,18-25,East
C10266,45,Other,36-50,East
C13630,23,Male,18-25,North
C13211,66,Female,65+,North
C13732,67,Female,65+,Central
C13829,37,Male,36-50,East
C11510,39,Male,36-50,West
C11207,44,Male,36-50,West
C10557,20,Male,18-25,South
C15113,55,Male,51-65,West
C15701,35,Female,26-35,North
C12194,25,Female,18-25,East
C14761,33,Female,26-35,South
C17471,25,Male,18-25,North
C15867,62,Female,51-65,East
C14959,66,Female,65+,West
C14677,40,Male,36-50,West
C17929,60,Male,51-65,West
C17269,21,Female,18-25,East
C11610,61,Female,51-65,North
C13488,35,Male,26-35,West
C15335,21,Female,18-25,East
C11946,61,Female,51-65,Central
C14810,49,Female,36-50,Central
C16642,63,Male,51-65,East
C13825,28,Female,26-35,East
C13536,37,Male,36-50,North
C15810,42,Male,36-50,North
C16068,67,Male,65+,South
C13802,24,Female,18-25,East
C13822,46,Male,36-50,West
C12819,47,Female,36-50,East
C14258,42,Other,36-50,East
C13119,35,Female,26-35,South
C17496,56,Male,51-65,West
C10115,67,Other,65+,South
C17084,51,Male,51-65,West
C12384,23,Female,18-25,North
C16880,45,Other,36-50,South
C13935,42,Female,36-50,West
C14935,20,Male,18-25,North
C16290,65,Female,51-65,Central
C10942,35,Female,26-35,Central
C17661,28,Female,26-35,South
C12767,51,Female,51-65,North
C11137,48,Male,36-50,North
C15845,68,Female,65+,Central
C14778,54,Female,51-65,East
C15929,56,Male,51-65,East
C10276,45,Male,36-50,Central
C11999,61,Male,51-65,South
C11227,57,Female,51-65,East
C16337,31,Other,26-35,Central
C13752,33,Female,26-35,East
C10695,58,Female,51-65,West
