order_id,customer_id,product_id,order_date,payment_method,quantity,discount,gross_amount,discount_amount,total_amount,shipping_cost,profit_margin,net_revenue,net_profit,returned,is_unprofitable,delivery_time_days,delivery_speed
O109209,C14943,P205670,2025-02-17,COD,4,0.05,101.44,5.069999999999993,96.37,6.97,0.74,96.37,0.74,0,0,4,Standard (4-7 days)
O109210,C10441,P243458,2024-06-14,UPI,2,0.0,37.86,0.0,37.86,4.76,6.6,37.86,6.6,0,0,5,Standard (4-7 days)
O109211,C12550,P247030,2025-06-02,Wallet,2,0.0,130.72,0.0,130.72,7.04,38.71,130.72,38.71,0,0,7,Standard (4-7 days)
O109212,C14225,P248115,2024-05-22,Debit Card,1,0.1,214.4,21.439999999999998,192.96,7.93,49.96,192.96,49.96,0,0,4,Standard (4-7 days)
O109213,C17299,P210281,2023-09-21,UPI,3,0.05,191.37,9.569999999999993,181.8,6.6,47.94,181.8,47.94,0,0,3,Fast (1-3 days)
O109214,C10596,P218122,2024-12-14,Debit Card,3,0.15,130.5,19.58,110.92,6.18,27.1,110.92,27.1,0,0,5,Standard (4-7 days)
O109215,C16054,P202533,2024-10-02,UPI,1,0.05,8.77,0.4399999999999995,8.33,2.42,-1.75,8.33,-1.75,0,1,5,Standard (4-7 days)
O109216,C11505,P210756,2024-04-08,COD,2,0.0,325.84,0.0,325.84,7.29,90.46,325.84,90.46,0,0,4,Standard (4-7 days)
O109217,C10861,P225074,2024-07-22,UPI,5,0.0,643.0,0.0,643.0,9.59,215.46,643.0,215.46,0,0,5,Standard (4-7 days)
O109218,C17557,P218802,2024-10-31,Wallet,1,0.0,3.33,0.0,3.33,1.58,-0.25,3.33,-0.25,0,1,5,Standard (4-7 days)
O109219,C12640,P237844,2023-10-03,COD,1,0.0,83.93,0.0,83.93,7.31,17.87,83.93,17.87,0,0,5,Standard (4-7 days)
O109220,C15094,P227322,2025-08-11,Debit Card,1,0.05,28.01,1.4000000000000021,26.61,5.57,6.4,26.61,6.4,0,0,4,Standard (4-7 days)
O109221,C16468,P249636,2023-10-14,Credit Card,1,0.05,5.87,0.29000000000000004,5.58,2.26,-0.31,5.58,-0.31,0,1,5,Standard (4-7 days)
O109222,C17236,P217048,2023-09-21,PayPal,1,0.0,3.63,0.0,3.63,1.22,-0.93,3.63,-0.93,0,1,6,Standard (4-7 days)
O109223,C13731,P249779,2024-03-15,Wallet,1,0.1,18.51,1.8500000000000014,16.66,2.86,1.8,16.66,1.8,0,0,3,Fast (1-3 days)
O109224,C16591,P209876,2024-08-04,Debit Card,1,0.2,11.4,2.280000000000001,9.12,2.55,1.55,9.12,1.55,0,0,4,Standard (4-7 days)
O109225,C11551,P237055,2024-10-05,Credit Card,5,0.0,201.35000000000002,2.842170943040401e-14,201.35,8.92,47.46,201.35,47.46,0,0,5,Standard (4-7 days)
O109226,C16962,P246824,2025-05-26,PayPal,1,0.0,15.12,0.0,15.12,4.74,1.31,15.12,1.31,0,0,4,Standard (4-7 days)
O109227,C15736,P215171,2023-10-24,Wallet,1,0.0,57.37,0.0,57.37,8.0,12.08,57.37,12.08,0,0,5,Standard (4-7 days)
O109228,C13236,P242204,2024-02-22,Credit Card,1,0.0,38.32,0.0,38.32,4.05,11.28,38.32,11.28,0,0,3,Fast (1-3 days)
O109229,C15607,P205166,2025-07-30,PayPal,1,0.05,167.93,8.400000000000006,159.53,8.87,10.27,159.53,10.27,0,0,5,Standard (4-7 days)
O109230,C11736,P210366,2024-01-25,Credit Card,1,0.15,15.09,2.26,12.83,4.41,-0.56,12.83,-0.56,0,1,5,Standard (4-7 days)
O109231,C16852,P220258,2023-11-23,Credit Card,2,0.0,21.02,0.0,21.02,5.09,0.8,21.02,0.8,0,0,5,Standard (4-7 days)
O109232,C11449,P243734,2024-12-25,PayPal,1,0.0,193.04,0.0,193.04,8.68,49.23,193.04,49.23,0,0,6,Standard (4-7 days)
O109233,C17864,P212983,2025-02-07,Debit Card,1,0.0,54.57,0.0,54.57,5.21,19.35,54.57,19.35,0,0,5,Standard (4-7 days)
O109234,C15953,P225715,2025-08-14,UPI,1,0.05,84.6,4.22999999999999,80.37,7.78,1.86,80.37,1.86,0,0,3,Fast (1-3 days)
O109235,C10264,P231085,2024-12-10,Credit Card,1,0.1,11.35,1.129999999999999,10.22,3.3,-0.44,10.22,-0.44,0,1,7,Standard (4-7 days)
O109236,C12659,P245078,2025-01-06,Debit Card,1,0.0,22.21,0.0,22.21,5.24,-3.46,22.21,-3.46,0,1,4,Standard (4-7 days)
O109237,C17509,P227778,2023-11-02,UPI,1,0.1,110.66,11.069999999999993,99.59,7.08,22.8,0.0,0.0,1,0,4,Standard (4-7 days)
O109238,C16975,P211390,2023-12-27,UPI,1,0.0,44.94,0.0,44.94,5.2,10.53,44.94,10.53,0,0,5,Standard (4-7 days)
O109239,C17893,P220924,2023-12-07,Credit Card,1,0.0,11.03,0.0,11.03,3.18,-2.3,11.03,-2.3,0,1,5,Standard (4-7 days)
O109240,C17445,P245832,2025-06-01,Credit Card,1,0.0,31.23,0.0,31.23,4.78,7.71,31.23,7.71,0,0,9,Delayed (8+ days)
O109241,C12721,P243004,2024-12-12,Credit Card,1,0.0,55.71,0.0,55.71,6.97,8.63,55.71,8.63,0,0,6,Standard (4-7 days)
O109242,C11462,P240244,2025-04-11,COD,3,0.1,45.21,4.520000000000003,40.69,3.98,14.33,40.69,14.33,0,0,5,Standard (4-7 days)
O109243,C14252,P200707,2024-02-15,Debit Card,2,0.15,41.34,6.200000000000003,35.14,6.76,3.08,35.14,3.08,0,0,5,Standard (4-7 days)
O109244,C11445,P241392,2024-11-07,Credit Card,2,0.0,642.76,0.0,642.76,9.94,67.19,642.76,67.19,0,0,3,Fast (1-3 days)
O109245,C12298,P225048,2024-08-25,Credit Card,1,0.15,65.71,9.859999999999992,55.85,6.36,15.98,55.85,15.98,0,0,5,Standard (4-7 days)
O109246,C12925,P249093,2025-07-11,Credit Card,3,0.0,64.26,0.0,64.26,5.02,17.47,64.26,17.47,0,0,5,Standard (4-7 days)
O109247,C11632,P232815,2023-11-28,PayPal,1,0.05,358.73,17.939999999999998,340.79,9.81,85.61,340.79,85.61,0,0,6,Standard (4-7 days)
O109248,C16673,P234682,2025-04-19,PayPal,1,0.0,138.46,0.0,138.46,7.28,34.26,138.46,34.26,0,0,4,Standard (4-7 days)
O109249,C12374,P217489,2025-06-01,Debit Card,1,0.05,4.51,0.22999999999999954,4.28,2.23,-1.89,0.0,0.0,1,0,4,Standard (4-7 days)
O109250,C17104,P248158,2024-02-24,Debit Card,1,0.0,403.35,0.0,403.35,8.92,39.48,403.35,39.48,0,0,5,Standard (4-7 days)
O109251,C14990,P216951,2025-02-07,Credit Card,4,0.0,280.2,0.0,280.2,7.13,71.33,280.2,71.33,0,0,6,Standard (4-7 days)
O109252,C16240,P241439,2023-11-15,Wallet,1,0.0,6.2,0.0,6.2,3.53,-0.74,6.2,-0.74,0,1,4,Standard (4-7 days)
O109253,C10512,P211452,2024-06-22,PayPal,1,0.0,3.91,0.0,3.91,2.13,-0.57,3.91,-0.57,0,1,5,Standard (4-7 days)
O109254,C10215,P228635,2024-05-04,UPI,1,0.0,1.23,0.0,1.23,0.21,-0.11,1.23,-0.11,0,1,6,Standard (4-7 days)
O109255,C17299,P232747,2025-08-24,Debit Card,1,0.1,569.53,56.94999999999993,512.58,7.81,53.7,512.58,53.7,0,0,5,Standard (4-7 days)
O109256,C13331,P233796,2023-10-07,Debit Card,2,0.05,111.92,5.6000000000000085,106.32,6.16,41.68,106.32,41.68,0,0,3,Fast (1-3 days)
O109257,C12172,P227933,2025-01-28,Credit Card,2,0.0,528.24,0.0,528.24,8.88,54.51,528.24,54.51,0,0,5,Standard (4-7 days)
O109258,C13153,P234581,2025-04-22,Credit Card,2,0.0,32.86,0.0,32.86,4.57,8.57,32.86,8.57,0,0,6,Standard (4-7 days)
O109259,C17450,P238281,2025-09-07,PayPal,1,0.05,432.3,21.620000000000005,410.68,7.91,41.37,410.68,41.37,0,0,3,Fast (1-3 days)
O109260,C11706,P221187,2024-08-26,Debit Card,1,0.0,16.89,0.0,16.89,4.69,-3.34,16.89,-3.34,0,1,5,Standard (4-7 days)
O109261,C12106,P222953,2024-03-06,Debit Card,1,0.0,177.32,0.0,177.32,7.47,13.81,177.32,13.81,0,0,5,Standard (4-7 days)
O109262,C11567,P233818,2023-11-05,Credit Card,1,0.15,5.41,0.8100000000000005,4.6,1.39,0.45,4.6,0.45,0,0,10,Delayed (8+ days)
O109263,C12208,P224702,2024-01-30,COD,1,0.1,32.67,3.270000000000003,29.4,6.42,3.87,29.4,3.87,0,0,5,Standard (4-7 days)
O109264,C12331,P206278,2024-05-19,Debit Card,1,0.0,32.25,0.0,32.25,5.43,9.08,32.25,9.08,0,0,3,Fast (1-3 days)
O109265,C12153,P244566,2024-05-28,COD,1,0.0,42.95,0.0,42.95,4.97,14.36,42.95,14.36,0,0,6,Standard (4-7 days)
O109266,C11128,P218036,2025-06-02,PayPal,3,0.0,28.77,0.0,28.77,6.54,3.53,28.77,3.53,0,0,4,Standard (4-7 days)
O109267,C13510,P247495,2025-07-18,Credit Card,1,0.0,48.64,0.0,48.64,4.88,12.14,48.64,12.14,0,0,3,Fast (1-3 days)
O109268,C14323,P224583,2024-10-05,PayPal,3,0.3,204.24,61.27000000000001,142.97,6.08,11.08,142.97,11.08,0,0,6,Standard (4-7 days)
O109269,C17867,P204708,2024-05-09,Wallet,1,0.05,616.06,30.799999999999955,585.26,9.71,60.52,585.26,60.52,0,0,3,Fast (1-3 days)
O109270,C13653,P209476,2024-01-14,Debit Card,1,0.0,59.04,0.0,59.04,6.13,14.53,59.04,14.53,0,0,4,Standard (4-7 days)
O109271,C12365,P205318,2025-08-26,Credit Card,1,0.1,167.05,16.700000000000017,150.35,8.68,33.42,150.35,33.42,0,0,4,Standard (4-7 days)
O109272,C15583,P229269,2025-07-31,Debit Card,2,0.05,302.08,15.099999999999966,286.98,8.43,77.66,286.98,77.66,0,0,6,Standard (4-7 days)
O109273,C14897,P238627,2024-05-23,Credit Card,1,0.15,15.46,2.3200000000000003,13.14,3.72,1.54,13.14,1.54,0,0,5,Standard (4-7 days)
O109274,C15718,P245441,2023-11-12,PayPal,1,0.0,165.41,0.0,165.41,9.27,10.58,165.41,10.58,0,0,7,Standard (4-7 days)
O109275,C16001,P224754,2025-06-24,Credit Card,1,0.15,80.73,12.11,68.62,4.93,19.09,68.62,19.09,0,0,6,Standard (4-7 days)
O109276,C12921,P239361,2025-06-29,UPI,1,0.15,31.54,4.73,26.81,3.45,7.27,26.81,7.27,0,0,4,Standard (4-7 days)
O109277,C14567,P219979,2023-10-14,UPI,2,0.0,58.18,0.0,58.18,5.45,10.84,58.18,10.84,0,0,7,Standard (4-7 days)
O109278,C11079,P204910,2023-09-22,COD,1,0.1,119.59,11.960000000000008,107.63,8.31,29.36,107.63,29.36,0,0,5,Standard (4-7 days)
O109279,C16768,P236022,2023-09-21,Credit Card,1,0.0,42.92,0.0,42.92,6.44,5.58,42.92,5.58,0,0,4,Standard (4-7 days)
O109280,C16156,P204453,2025-05-23,UPI,1,0.0,22.99,0.0,22.99,5.94,2.11,22.99,2.11,0,0,3,Fast (1-3 days)
O109281,C13511,P221181,2024-08-12,PayPal,1,0.0,129.05,0.0,129.05,6.88,8.61,129.05,8.61,0,0,5,Standard (4-7 days)
O109282,C15137,P223365,2023-10-05,Credit Card,1,0.15,68.27,10.239999999999995,58.03,5.81,17.4,58.03,17.4,0,0,4,Standard (4-7 days)
O109283,C12741,P226326,2024-02-24,Credit Card,1,0.0,22.5,0.0,22.5,4.33,3.54,22.5,3.54,0,0,5,Standard (4-7 days)
O109284,C13020,P240705,2023-10-27,Credit Card,1,0.0,47.8,0.0,47.8,8.31,-4.49,47.8,-4.49,0,1,5,Standard (4-7 days)
O109285,C16256,P204177,2025-02-15,COD,1,0.0,14.38,0.0,14.38,4.52,-3.37,14.38,-3.37,0,1,3,Fast (1-3 days)
O109286,C10228,P203429,2024-03-28,Wallet,1,0.0,29.1,0.0,29.1,4.92,3.81,29.1,3.81,0,0,5,Standard (4-7 days)
O109287,C10170,P232952,2025-02-04,UPI,1,0.0,44.68,0.0,44.68,6.67,8.97,0.0,0.0,1,0,5,Standard (4-7 days)
O109288,C10294,P235901,2024-09-17,Debit Card,3,0.0,330.54,0.0,330.54,9.24,106.45,330.54,106.45,0,0,8,Delayed (8+ days)
O109289,C14284,P204978,2024-08-11,COD,1,0.0,118.6,0.0,118.6,7.52,25.69,118.6,25.69,0,0,6,Standard (4-7 days)
O109290,C10425,P241466,2025-08-11,PayPal,1,0.0,11.99,0.0,11.99,5.27,-1.07,0.0,0.0,1,0,5,Standard (4-7 days)
O109291,C15072,P213773,2025-03-26,UPI,1,0.0,5.45,0.0,5.45,3.96,-3.52,5.45,-3.52,0,1,4,Standard (4-7 days)
O109292,C15198,P206174,2024-10-11,COD,1,0.0,132.76,0.0,132.76,6.34,9.59,132.76,9.59,0,0,5,Standard (4-7 days)
O109293,C16801,P221796,2025-06-24,Wallet,1,0.05,23.23,1.1600000000000001,22.07,3.72,2.9,22.07,2.9,0,0,6,Standard (4-7 days)
O109294,C10918,P211877,2024-12-10,PayPal,1,0.0,12.71,0.0,12.71,3.02,2.7,12.71,2.7,0,0,7,Standard (4-7 days)
O109295,C13253,P217722,2024-04-27,COD,3,0.0,69.84,0.0,69.84,6.84,21.1,69.84,21.1,0,0,7,Standard (4-7 days)
O109296,C10498,P222555,2024-02-05,Debit Card,1,0.05,14.81,0.7400000000000002,14.07,5.13,1.2,14.07,1.2,0,0,3,Fast (1-3 days)
O109297,C15917,P247225,2025-05-01,Wallet,2,0.05,34.74,1.740000000000002,33.0,3.9,10.95,33.0,10.95,0,0,5,Standard (4-7 days)
O109298,C12809,P213562,2024-08-01,Credit Card,1,0.05,6.09,0.2999999999999998,5.79,4.06,-3.6,5.79,-3.6,0,1,6,Standard (4-7 days)
O109299,C14961,P206546,2023-10-31,COD,1,0.15,1739.32,260.89999999999986,1478.42,11.61,165.8,1478.42,165.8,0,0,5,Standard (4-7 days)
O109300,C10825,P225258,2024-04-27,Credit Card,1,0.0,336.77,0.0,336.77,10.16,30.25,336.77,30.25,0,0,3,Fast (1-3 days)
O109301,C13779,P211706,2023-12-20,PayPal,1,0.0,246.35,0.0,246.35,8.22,60.76,246.35,60.76,0,0,5,Standard (4-7 days)
O109302,C11858,P228943,2024-08-19,Debit Card,3,0.05,259.98,13.000000000000028,246.98,7.12,62.03,246.98,62.03,0,0,3,Fast (1-3 days)
O109303,C12118,P222315,2024-10-22,Debit Card,1,0.0,14.08,0.0,14.08,4.74,0.19,14.08,0.19,0,0,4,Standard (4-7 days)
O109304,C16391,P210352,2025-04-23,Credit Card,1,0.0,659.72,0.0,659.72,8.36,70.81,659.72,70.81,0,0,4,Standard (4-7 days)
O109305,C10145,P234497,2025-07-28,Debit Card,1,0.0,518.5,0.0,518.5,9.4,52.82,518.5,52.82,0,0,6,Standard (4-7 days)
O109306,C15737,P209609,2025-08-10,Credit Card,1,0.05,9.87,0.48999999999999844,9.38,3.52,0.23,9.38,0.23,0,0,4,Standard (4-7 days)
O109307,C17942,P244974,2025-06-30,PayPal,1,0.05,132.77,6.640000000000015,126.13,7.67,27.65,126.13,27.65,0,0,6,Standard (4-7 days)
O109308,C15415,P232786,2025-03-13,PayPal,1,0.0,3.93,0.0,3.93,2.44,-0.87,3.93,-0.87,0,1,5,Standard (4-7 days)
O109309,C16725,P227228,2024-06-23,UPI,1,0.05,13.51,0.6799999999999997,12.83,3.53,0.06,12.83,0.06,0,0,5,Standard (4-7 days)
O109310,C14565,P249616,2024-08-06,Credit Card,1,0.0,176.33,0.0,176.33,5.89,47.01,176.33,47.01,0,0,7,Standard (4-7 days)
O109311,C13577,P208882,2025-05-07,Credit Card,1,0.05,384.73,19.24000000000001,365.49,9.53,92.81,365.49,92.81,0,0,5,Standard (4-7 days)
O109312,C10192,P216268,2024-11-05,Credit Card,2,0.05,26.66,1.3300000000000018,25.33,5.01,6.39,25.33,6.39,0,0,6,Standard (4-7 days)
O109313,C15187,P205310,2025-08-10,Credit Card,1,0.0,129.85,0.0,129.85,5.56,30.8,129.85,30.8,0,0,4,Standard (4-7 days)
O109314,C16637,P246572,2024-07-20,Debit Card,1,0.0,460.58,0.0,460.58,11.25,44.02,460.58,44.02,0,0,6,Standard (4-7 days)
O109315,C13888,P224463,2025-06-13,Credit Card,1,0.05,19.05,0.9499999999999993,18.1,3.24,-1.79,18.1,-1.79,0,1,6,Standard (4-7 days)
O109316,C10051,P211253,2025-05-27,COD,1,0.0,14.9,0.0,14.9,3.74,2.22,14.9,2.22,0,0,4,Standard (4-7 days)
O109317,C17025,P220404,2024-04-30,Credit Card,1,0.2,51.71,10.340000000000003,41.37,5.79,8.69,41.37,8.69,0,0,4,Standard (4-7 days)
O109318,C12410,P249314,2024-04-15,Credit Card,2,0.05,30.18,1.509999999999998,28.67,5.17,-2.88,28.67,-2.88,0,1,4,Standard (4-7 days)
O109319,C11820,P209827,2025-04-25,Credit Card,1,0.05,10.36,0.5199999999999996,9.84,2.51,0.93,9.84,0.93,0,0,5,Standard (4-7 days)
O109320,C12964,P210938,2023-11-28,Debit Card,1,0.05,146.4,7.319999999999993,139.08,8.57,30.37,139.08,30.37,0,0,4,Standard (4-7 days)
O109321,C12521,P233062,2025-07-13,Credit Card,1,0.0,80.32,0.0,80.32,4.5,19.6,80.32,19.6,0,0,6,Standard (4-7 days)
O109322,C11869,P225154,2024-04-01,Debit Card,5,0.0,141.9,0.0,141.9,8.05,41.61,141.9,41.61,0,0,4,Standard (4-7 days)
O109323,C12568,P207240,2024-08-31,Debit Card,3,0.05,59.760000000000005,2.990000000000002,56.77,6.0,13.87,0.0,0.0,1,0,5,Standard (4-7 days)
O109324,C15882,P239612,2023-12-19,UPI,1,0.2,143.76,28.749999999999986,115.01,7.2,25.0,115.01,25.0,0,0,4,Standard (4-7 days)
O109325,C15550,P201585,2023-10-10,Debit Card,1,0.05,34.02,1.7000000000000028,32.32,5.41,3.64,32.32,3.64,0,0,6,Standard (4-7 days)
O109326,C11867,P210541,2025-04-09,Debit Card,1,0.0,591.17,0.0,591.17,7.58,63.36,591.17,63.36,0,0,6,Standard (4-7 days)
O109327,C17465,P205427,2025-05-09,Credit Card,2,0.15,222.52,33.380000000000024,189.14,9.31,13.39,189.14,13.39,0,0,5,Standard (4-7 days)
O109328,C17602,P226747,2024-09-18,PayPal,1,0.05,20.44,1.0199999999999996,19.42,4.84,-3.29,19.42,-3.29,0,1,4,Standard (4-7 days)
O109329,C17863,P223196,2024-08-05,Debit Card,1,0.05,88.61,4.429999999999993,84.18,7.46,22.0,84.18,22.0,0,0,3,Fast (1-3 days)
O109330,C12738,P215620,2024-05-14,Debit Card,1,0.0,962.49,0.0,962.49,10.09,105.41,962.49,105.41,0,0,4,Standard (4-7 days)
O109331,C13269,P249346,2024-11-01,Debit Card,1,0.1,71.19,7.1200000000000045,64.07,7.05,12.17,64.07,12.17,0,0,4,Standard (4-7 days)
O109332,C13199,P209033,2024-06-12,UPI,1,0.2,8.24,1.6500000000000004,6.59,2.66,-0.35,6.59,-0.35,0,1,8,Delayed (8+ days)
O109333,C12579,P231070,2025-02-12,COD,1,0.0,60.67,0.0,60.67,6.16,15.07,0.0,0.0,1,0,6,Standard (4-7 days)
O109334,C16103,P246922,2024-09-28,COD,1,0.05,5.37,0.27000000000000046,5.1,3.16,-2.75,5.1,-2.75,0,1,4,Standard (4-7 days)
O109335,C15530,P249104,2024-11-08,COD,1,0.15,2.28,0.33999999999999986,1.94,2.5,-2.34,1.94,-2.34,0,1,4,Standard (4-7 days)
O109336,C14005,P212199,2024-12-23,Debit Card,1,0.15,679.3,101.89999999999998,577.4,6.75,62.54,577.4,62.54,0,0,4,Standard (4-7 days)
O109337,C14935,P212776,2024-07-05,PayPal,1,0.1,2.98,0.2999999999999998,2.68,1.66,-1.45,2.68,-1.45,0,1,5,Standard (4-7 days)
O109338,C17232,P222727,2024-07-11,Debit Card,2,0.05,20.6,1.0300000000000011,19.57,4.67,-3.1,19.57,-3.1,0,1,6,Standard (4-7 days)
O109339,C17861,P202931,2024-03-01,COD,2,0.2,82.12,16.42,65.7,5.7,23.86,65.7,23.86,0,0,5,Standard (4-7 days)
O109340,C10240,P214843,2023-12-20,Credit Card,1,0.0,8.44,0.0,8.44,2.11,1.69,8.44,1.69,0,0,6,Standard (4-7 days)
O109341,C13440,P205699,2024-05-13,Credit Card,1,0.0,116.58,0.0,116.58,8.72,32.08,116.58,32.08,0,0,3,Fast (1-3 days)
O109342,C14631,P221224,2023-12-11,COD,1,0.0,180.93,0.0,180.93,6.89,14.82,180.93,14.82,0,0,4,Standard (4-7 days)
O109343,C11407,P227321,2025-07-29,COD,2,0.0,30.74,0.0,30.74,5.56,8.27,30.74,8.27,0,0,5,Standard (4-7 days)
O109344,C13502,P207636,2024-09-03,Debit Card,1,0.05,4.77,0.23999999999999932,4.53,3.07,-1.26,4.53,-1.26,0,1,6,Standard (4-7 days)
O109345,C14038,P201860,2024-03-18,Credit Card,1,0.0,111.69,0.0,111.69,9.18,24.33,111.69,24.33,0,0,6,Standard (4-7 days)
O109346,C10082,P214989,2024-10-09,COD,1,0.2,38.62,7.719999999999999,30.9,5.74,5.07,30.9,5.07,0,0,7,Standard (4-7 days)
O109347,C15077,P248005,2023-09-25,PayPal,1,0.0,184.75,0.0,184.75,8.03,56.63,0.0,0.0,1,0,6,Standard (4-7 days)
O109348,C17998,P237135,2025-02-21,COD,2,0.1,64.72,6.469999999999999,58.25,5.53,20.68,0.0,0.0,1,0,5,Standard (4-7 days)
O109349,C13768,P246422,2024-05-12,Debit Card,1,0.1,37.86,3.789999999999999,34.07,4.82,10.51,34.07,10.51,0,0,4,Standard (4-7 days)
O109350,C10950,P234939,2024-05-08,Wallet,1,0.0,122.15,0.0,122.15,7.68,6.98,122.15,6.98,0,0,5,Standard (4-7 days)
O109351,C17995,P236062,2025-02-15,Debit Card,1,0.0,33.56,0.0,33.56,4.98,10.12,33.56,10.12,0,0,5,Standard (4-7 days)
O109352,C10610,P213801,2025-06-09,Credit Card,1,0.1,90.15,9.010000000000005,81.14,6.04,18.3,81.14,18.3,0,0,5,Standard (4-7 days)
O109353,C14669,P230398,2024-04-21,Debit Card,1,0.15,30.43,4.559999999999999,25.87,4.54,4.51,25.87,4.51,0,0,5,Standard (4-7 days)
O109354,C16429,P204747,2023-12-28,Debit Card,1,0.05,80.04,4.0,76.04,6.49,20.12,76.04,20.12,0,0,3,Fast (1-3 days)
O109355,C15084,P237160,2024-07-29,Credit Card,1,0.15,193.89,29.079999999999984,164.81,7.42,50.26,164.81,50.26,0,0,7,Standard (4-7 days)
O109356,C13605,P205238,2025-01-09,UPI,1,0.05,2.31,0.1200000000000001,2.19,0.0,0.18,2.19,0.18,0,0,3,Fast (1-3 days)
O109357,C14554,P202834,2025-08-15,PayPal,1,0.0,214.79,0.0,214.79,7.89,52.25,214.79,52.25,0,0,8,Delayed (8+ days)
O109358,C13283,P248203,2023-11-25,Debit Card,1,0.05,64.72,3.240000000000002,61.48,5.58,22.09,61.48,22.09,0,0,4,Standard (4-7 days)
O109359,C12173,P245676,2024-06-20,COD,1,0.05,47.23,2.3599999999999994,44.87,4.46,9.0,44.87,9.0,0,0,5,Standard (4-7 days)
O109360,C13484,P226230,2023-12-28,COD,1,0.05,69.38,3.469999999999999,65.91,5.39,13.06,65.91,13.06,0,0,6,Standard (4-7 days)
O109361,C11522,P207116,2024-03-27,UPI,1,0.0,564.68,0.0,564.68,8.91,58.85,564.68,58.85,0,0,4,Standard (4-7 days)
O109362,C16568,P202928,2024-04-09,Debit Card,1,0.05,312.02,15.599999999999966,296.42,8.08,80.85,296.42,80.85,0,0,5,Standard (4-7 days)
O109363,C12601,P228179,2024-10-16,Wallet,1,0.1,284.9,28.489999999999952,256.41,8.36,68.56,256.41,68.56,0,0,6,Standard (4-7 days)
O109364,C12657,P222134,2024-04-22,Debit Card,1,0.2,7.81,1.5599999999999996,6.25,2.98,-0.79,6.25,-0.79,0,1,5,Standard (4-7 days)
O109365,C16080,P239262,2025-04-26,Credit Card,3,0.0,2149.98,0.0,2149.98,10.7,247.3,2149.98,247.3,0,0,5,Standard (4-7 days)
O109366,C15662,P234440,2024-09-26,UPI,1,0.1,96.83,9.679999999999993,87.15,6.51,19.63,87.15,19.63,0,0,3,Fast (1-3 days)
O109367,C17325,P208190,2024-07-14,PayPal,1,0.1,63.76,6.3799999999999955,57.38,5.98,11.23,57.38,11.23,0,0,3,Fast (1-3 days)
O109368,C12159,P223828,2025-01-05,COD,3,0.05,1971.09,98.54999999999995,1872.54,11.38,213.32,1872.54,213.32,0,0,7,Standard (4-7 days)
O109369,C12449,P204350,2025-06-28,Credit Card,5,0.0,842.35,0.0,842.35,10.98,241.72,842.35,241.72,0,0,5,Standard (4-7 days)
O109370,C13830,P234055,2025-07-20,Credit Card,1,0.05,10.37,0.5199999999999996,9.85,3.86,-3.07,9.85,-3.07,0,1,3,Fast (1-3 days)
O109371,C10121,P243686,2024-05-13,UPI,1,0.2,221.88,44.379999999999995,177.5,8.3,13.0,177.5,13.0,0,0,4,Standard (4-7 days)
O109372,C14368,P216036,2023-10-04,UPI,1,0.05,18.67,0.9300000000000033,17.74,5.01,2.97,17.74,2.97,0,0,3,Fast (1-3 days)
O109373,C11317,P228700,2025-04-02,Debit Card,3,0.1,143.07,14.310000000000002,128.76,6.94,31.69,128.76,31.69,0,0,6,Standard (4-7 days)
O109374,C14493,P206610,2024-02-26,Debit Card,1,0.0,61.1,0.0,61.1,5.82,15.56,61.1,15.56,0,0,3,Fast (1-3 days)
O109375,C12518,P242018,2024-02-27,Credit Card,5,0.05,1144.4,57.22000000000003,1087.18,9.48,316.67,1087.18,316.67,0,0,4,Standard (4-7 days)
O109376,C15080,P229420,2025-01-27,Debit Card,1,0.0,7.67,0.0,7.67,3.15,-0.08,7.67,-0.08,0,1,5,Standard (4-7 days)
O109377,C11230,P225177,2024-04-28,UPI,1,0.1,36.34,3.6300000000000026,32.71,5.9,7.18,32.71,7.18,0,0,6,Standard (4-7 days)
O109378,C11133,P227850,2025-01-09,UPI,1,0.0,27.0,0.0,27.0,4.22,5.23,27.0,5.23,0,0,4,Standard (4-7 days)
O109379,C17607,P239651,2025-02-20,Debit Card,4,0.0,19.12,0.0,19.12,5.49,2.16,19.12,2.16,0,0,4,Standard (4-7 days)
O109380,C11301,P211170,2024-11-28,PayPal,1,0.0,15.44,0.0,15.44,3.48,0.84,15.44,0.84,0,0,5,Standard (4-7 days)
O109381,C14034,P249282,2025-02-26,UPI,3,0.0,111.27000000000001,1.4210854715202004e-14,111.27,7.48,31.46,111.27,31.46,0,0,4,Standard (4-7 days)
O109382,C17735,P240812,2024-09-19,PayPal,1,0.0,323.02,0.0,323.02,8.13,30.63,323.02,30.63,0,0,4,Standard (4-7 days)
O109383,C11910,P241070,2024-05-08,PayPal,3,0.0,3.24,0.0,3.24,4.45,-4.19,3.24,-4.19,0,1,5,Standard (4-7 days)
O109384,C16712,P227147,2023-09-28,Debit Card,1,0.0,149.22,0.0,149.22,6.62,35.16,149.22,35.16,0,0,6,Standard (4-7 days)
O109385,C11505,P235502,2024-01-10,Debit Card,1,0.05,16.37,0.8200000000000003,15.55,5.29,0.93,15.55,0.93,0,0,6,Standard (4-7 days)
O109386,C17970,P225406,2024-03-22,Debit Card,3,0.0,5959.47,0.0,5959.47,11.35,703.79,5959.47,703.79,0,0,5,Standard (4-7 days)
